model,season,metric,stage,HWN,HWF,Average,id_data
Linear,11,r2,TSCV,-2.5851548846511836,-2.543657556181144,-2.5644062204161635,458d357c
RF10,11,r2,TSCV,-0.4729058572228534,-0.528739695375097,-0.5008227762989752,458d357c
SVR-rbf,11,r2,TSCV,-0.4295101288654618,-0.43060271771805847,-0.43005642329176014,458d357c
SVR-linear,11,r2,TSCV,-1.0202809042783652,-1.2311649012839514,-1.1257229027811584,458d357c
XGB10,11,r2,TSCV,-0.6077146413858935,-0.6363167114574806,-0.6220156764216871,458d357c
RNN16,11,r2,TSCV,-0.5290537574311931,-0.3102435174092205,-0.4196486374202068,458d357c
LSTM16,11,r2,TSCV,-0.070440218871662,-0.14153477965663758,-0.1059874992641498,458d357c
CNNRNN16,11,r2,TSCV,0.02557818700421349,0.06946761132701898,0.047522899165616236,458d357c
CNNLSTM16,11,r2,TSCV,-0.46437440802962143,-0.7551661123955807,-0.6097702602126011,458d357c
MLP16,11,r2,TSCV,-0.09920649995424075,-0.03484480933926956,-0.06702565464675515,458d357c
Linear,12,r2,TSCV,-0.8030933981647752,-1.0807349107499937,-0.9419141544573845,458d357c
RF10,12,r2,TSCV,-0.2719663608557589,-0.7301230455251848,-0.5010447031904719,458d357c
SVR-rbf,12,r2,TSCV,-0.055622371571944475,-0.13312471512569432,-0.0943735433488194,458d357c
SVR-linear,12,r2,TSCV,0.21425072082551,0.10570745555842986,0.15997908819196993,458d357c
XGB10,12,r2,TSCV,-0.34124471555733116,-0.7206583935939421,-0.5309515545756367,458d357c
RNN16,12,r2,TSCV,0.42456947743106765,0.4224315807438559,0.4235005290874618,458d357c
LSTM16,12,r2,TSCV,0.34811396552966956,0.34029139701412897,0.34420268127189924,458d357c
CNNRNN16,12,r2,TSCV,0.27571938094124365,0.17836664519811765,0.22704301306968067,458d357c
CNNLSTM16,12,r2,TSCV,0.23826009100946993,0.07996493553274298,0.15911251327110645,458d357c
MLP16,12,r2,TSCV,0.07379639061914509,-0.3348492672275714,-0.13052643830421318,458d357c
Linear,1,mape,TSCV,1.8658204171705761,1.904651031854359,1.8852357245124676,458d357c
RF10,1,mape,TSCV,1.4547535268062717,1.4153793857472299,1.4350664562767508,458d357c
SVR-rbf,1,mape,TSCV,1.5016007926911659,1.3921168873975729,1.4468588400443694,458d357c
SVR-linear,1,mape,TSCV,1.975869970581968,1.7015732742359915,1.8387216224089797,458d357c
XGB10,1,mape,TSCV,1.3740006298100333,1.155366572082999,1.2646836009465163,458d357c
RNN16,1,mape,TSCV,1.0225097385137307,1.7652766722637647,1.3938932053887476,458d357c
LSTM16,1,mape,TSCV,0.9606084792811647,0.9312491083395946,0.9459287938103796,458d357c
CNNRNN16,1,mape,TSCV,1.0065114187986275,1.0164193779065152,1.0114653983525712,458d357c
CNNLSTM16,1,mape,TSCV,2.0285186936888877,1.279171136614328,1.6538449151516077,458d357c
MLP16,1,mape,TSCV,1.132752743231627,1.0595963470455905,1.0961745451386087,458d357c
Linear,2,mape,TSCV,1.6752107795943338,3.8817139226067967,2.7784623511005653,458d357c
RF10,2,mape,TSCV,1.6996985451741593,3.73690312889961,2.7183008370368844,458d357c
SVR-rbf,2,mape,TSCV,2.0573170886267844,3.900447916954864,2.978882502790824,458d357c
SVR-linear,2,mape,TSCV,1.7379577808196327,3.5921808051536264,2.6650692929866295,458d357c
XGB10,2,mape,TSCV,1.8423483743334448,3.1685543297133387,2.5054513520233916,458d357c
RNN16,2,mape,TSCV,1.072524232540731,2.505567899762902,1.7890460661518164,458d357c
LSTM16,2,mape,TSCV,0.983225933088576,1.061163897334332,1.022194915211454,458d357c
CNNRNN16,2,mape,TSCV,0.9810563199524576,0.9274205911757076,0.9542384555640826,458d357c
CNNLSTM16,2,mape,TSCV,1.724679781775213,1.4946211643411513,1.6096504730581822,458d357c
MLP16,2,mape,TSCV,1.030814056208983,1.1451651384224246,1.0879895973157039,458d357c
Linear,3,mape,TSCV,1.9783306788595283,5.371933177625136,3.6751319282423323,458d357c
RF10,3,mape,TSCV,2.414487926441624,3.504074255021854,2.9592810907317393,458d357c
SVR-rbf,3,mape,TSCV,1.8074503752853184,1.9515807261961506,1.8795155507407344,458d357c
SVR-linear,3,mape,TSCV,1.6991751169266742,3.872054594069582,2.785614855498128,458d357c
XGB10,3,mape,TSCV,2.1816479179456283,3.038979544823472,2.61031373138455,458d357c
RNN16,3,mape,TSCV,2.13155769297818,3.3750562413348426,2.7533069671565116,458d357c
LSTM16,3,mape,TSCV,1.0552380367226883,1.485449127308172,1.27034358201543,458d357c
CNNRNN16,3,mape,TSCV,0.9562564245139202,1.0416817480924565,0.9989690863031884,458d357c
CNNLSTM16,3,mape,TSCV,1.821737167776201,1.5264112573855093,1.6740742125808552,458d357c
MLP16,3,mape,TSCV,2.040151248885627,2.1707416813276375,2.105446465106632,458d357c
Linear,4,mape,TSCV,2.6008725603989706,2.6523345894030506,2.6266035749010106,458d357c
RF10,4,mape,TSCV,1.539186864231787,1.414625802925547,1.476906333578667,458d357c
SVR-rbf,4,mape,TSCV,1.9956524546275456,1.6155049209504657,1.8055786877890057,458d357c
SVR-linear,4,mape,TSCV,2.631516872728985,2.476042089706329,2.5537794812176573,458d357c
XGB10,4,mape,TSCV,1.8208448893637257,1.4571757457189305,1.6390103175413282,458d357c
RNN16,4,mape,TSCV,1.6846947064071072,1.9937071122504095,1.8392009093287585,458d357c
LSTM16,4,mape,TSCV,1.158901360355868,1.1077882976353068,1.1333448289955874,458d357c
CNNRNN16,4,mape,TSCV,1.1388372346950864,1.1073669747780033,1.1231021047365448,458d357c
CNNLSTM16,4,mape,TSCV,2.1396544540155986,2.336075033754477,2.237864743885038,458d357c
MLP16,4,mape,TSCV,1.289437881614547,1.5335221474219562,1.4114800145182516,458d357c
Linear,5,mape,TSCV,2.09648124247087,1.9562091702898736,2.0263452063803715,458d357c
RF10,5,mape,TSCV,1.1985416666666666,1.768161425935951,1.483351546301309,458d357c
SVR-rbf,5,mape,TSCV,1.140612942439538,2.1795327348071583,1.660072838623348,458d357c
SVR-linear,5,mape,TSCV,1.4956912682753691,2.2722914837161046,1.8839913759957367,458d357c
XGB10,5,mape,TSCV,1.008524250831789,1.3369245663939955,1.1727244086128923,458d357c
RNN16,5,mape,TSCV,1.247409272841116,2.1981761976419376,1.7227927352415269,458d357c
LSTM16,5,mape,TSCV,0.7096653604746532,1.3150087094660643,1.0123370349703587,458d357c
CNNRNN16,5,mape,TSCV,0.7771853777574742,1.4185920684563542,1.097888723106914,458d357c
CNNLSTM16,5,mape,TSCV,1.4115353167543196,1.7203252457495188,1.5659302812519194,458d357c
MLP16,5,mape,TSCV,0.9685069474551411,3.2990155581206424,2.1337612527878917,458d357c
Linear,6,mape,TSCV,2.1361642418624576,8.318337156970365,5.227250699416412,458d357c
RF10,6,mape,TSCV,1.1321039092564094,2.6306997687202682,1.8814018389883387,458d357c
SVR-rbf,6,mape,TSCV,0.8798235250978891,3.549565906415677,2.214694715756783,458d357c
SVR-linear,6,mape,TSCV,1.9805419221664011,10.860771467315491,6.420656694740946,458d357c
XGB10,6,mape,TSCV,1.2964614056928139,1.574878332553959,1.4356698691233865,458d357c
RNN16,6,mape,TSCV,0.8450299385958141,4.0110643054567445,2.428047122026279,458d357c
LSTM16,6,mape,TSCV,0.7513106269645506,3.274799110481609,2.0130548687230796,458d357c
CNNRNN16,6,mape,TSCV,0.6829167219290063,1.9836617348499659,1.3332892283894862,458d357c
CNNLSTM16,6,mape,TSCV,0.7631447626957256,2.3958776157067607,1.5795111892012432,458d357c
MLP16,6,mape,TSCV,0.8652934607185501,1.6579394507837517,1.261616455751151,458d357c
Linear,7,mape,TSCV,1.8601712063801128,2.269934377175498,2.0650527917778057,458d357c
RF10,7,mape,TSCV,1.462430499426795,1.7211199000276913,1.5917751997272431,458d357c
SVR-rbf,7,mape,TSCV,1.1584635199780724,1.4661452651632478,1.3123043925706601,458d357c
SVR-linear,7,mape,TSCV,2.0050480605082317,2.3727972266886006,2.188922643598416,458d357c
XGB10,7,mape,TSCV,1.3259618118716119,1.3258386683831245,1.325900240127368,458d357c
RNN16,7,mape,TSCV,1.297443768573039,1.4949658409091435,1.396204804741091,458d357c
LSTM16,7,mape,TSCV,1.2040826659456914,1.4588650420116638,1.3314738539786775,458d357c
CNNRNN16,7,mape,TSCV,1.3926368846213566,1.6798287538210113,1.5362328192211838,458d357c
CNNLSTM16,7,mape,TSCV,1.3864046727938735,1.6458720772232318,1.5161383750085526,458d357c
MLP16,7,mape,TSCV,0.9776839178384829,1.7342866651373616,1.3559852914879222,458d357c
Linear,8,mape,TSCV,8.958053359242053,301603780257523.1,150801890128766.03,458d357c
RF10,8,mape,TSCV,5.044185204927917,143636197886003.62,71818098943004.33,458d357c
SVR-rbf,8,mape,TSCV,1.8434054483770443,24118477711737.49,12059238855869.666,458d357c
SVR-linear,8,mape,TSCV,4.372109034899715,133857842347745.05,66928921173874.71,458d357c
XGB10,8,mape,TSCV,5.869188115098842,25020749064439.67,12510374532222.771,458d357c
RNN16,8,mape,TSCV,3.708111624602889,13950289478653.014,6975144739328.361,458d357c
LSTM16,8,mape,TSCV,4.232238862930636,133593906966401.92,66796953483203.08,458d357c
CNNRNN16,8,mape,TSCV,4.648901955647477,47193742656581.83,23596871328293.24,458d357c
CNNLSTM16,8,mape,TSCV,3.321773480515778,128303955616145.73,64151977808074.53,458d357c
MLP16,8,mape,TSCV,2.193042840635976,17666195862032.797,8833097931017.494,458d357c
Linear,9,mape,TSCV,3.0886191201010638,4.12544258592529,3.607030853013177,458d357c
RF10,9,mape,TSCV,2.6445942757318353,2.33325886334658,2.4889265695392075,458d357c
SVR-rbf,9,mape,TSCV,1.89677282867925,2.549021779399492,2.222897304039371,458d357c
SVR-linear,9,mape,TSCV,2.4251286179004787,3.437614867115515,2.931371742507997,458d357c
XGB10,9,mape,TSCV,1.7985833851584225,1.8020690825050287,1.8003262338317256,458d357c
RNN16,9,mape,TSCV,1.756951145890449,2.1191757997933784,1.9380634728419137,458d357c
LSTM16,9,mape,TSCV,2.0993217132685094,1.8288824064360458,1.9641020598522776,458d357c
CNNRNN16,9,mape,TSCV,2.075571350593129,2.0984906228119233,2.0870309867025263,458d357c
CNNLSTM16,9,mape,TSCV,2.0069377728109457,2.514700326595619,2.260819049703282,458d357c
MLP16,9,mape,TSCV,2.0888480564803324,2.202776820479605,2.145812438479969,458d357c
Linear,10,mape,TSCV,1.7154242822062769,2.620294340831902,2.1678593115190896,458d357c
RF10,10,mape,TSCV,1.9279446428571432,2.4186020202803715,2.1732733315687573,458d357c
SVR-rbf,10,mape,TSCV,1.1273071747517682,1.5728494260264634,1.3500783003891157,458d357c
SVR-linear,10,mape,TSCV,1.3437880389750438,2.6536389959864346,1.998713517480739,458d357c
XGB10,10,mape,TSCV,1.3438331701999058,2.548771412643127,1.9463022914215165,458d357c
RNN16,10,mape,TSCV,1.1722168714291659,1.5921569166242013,1.3821868940266837,458d357c
LSTM16,10,mape,TSCV,1.5069005147684786,2.4131426371815334,1.9600215759750061,458d357c
CNNRNN16,10,mape,TSCV,1.2631192850527702,2.0445595440447226,1.6538394145487465,458d357c
CNNLSTM16,10,mape,TSCV,1.3470807799561526,2.3440996165515573,1.845590198253855,458d357c
MLP16,10,mape,TSCV,1.3028128330968318,1.612931799908843,1.4578723165028373,458d357c
Linear,11,mape,TSCV,1.1982895819047992,1.077924809377338,1.1381071956410684,458d357c
RF10,11,mape,TSCV,0.9018862668526595,0.9153399883891181,0.9086131276208889,458d357c
SVR-rbf,11,mape,TSCV,0.8578263717890965,0.8893550234051089,0.8735906975971026,458d357c
SVR-linear,11,mape,TSCV,1.1184408281070086,1.1216051981021034,1.1200230131045559,458d357c
XGB10,11,mape,TSCV,1.0150465718514496,1.036512513020493,1.0257795424359712,458d357c
RNN16,11,mape,TSCV,0.9584064975477883,0.8214330519181237,0.8899197747329559,458d357c
LSTM16,11,mape,TSCV,0.656156159179452,0.7135713222235998,0.6848637407015259,458d357c
CNNRNN16,11,mape,TSCV,0.6471039976350766,0.693896059412541,0.6705000285238087,458d357c
CNNLSTM16,11,mape,TSCV,0.8378746940511967,0.9185029662092106,0.8781888301302037,458d357c
MLP16,11,mape,TSCV,0.706164854649473,0.7923720464085027,0.7492684505289878,458d357c
Linear,12,mape,TSCV,1.188619033346723,1.1046002279518607,1.1466096306492919,458d357c
RF10,12,mape,TSCV,1.1819547330274784,0.8542572291845079,1.0181059811059932,458d357c
SVR-rbf,12,mape,TSCV,1.0237786157664135,0.9333877695357637,0.9785831926510886,458d357c
SVR-linear,12,mape,TSCV,1.1148761715580064,0.8842394217086248,0.9995577966333156,458d357c
XGB10,12,mape,TSCV,1.199108572200492,0.9127760170010423,1.055942294600767,458d357c
RNN16,12,mape,TSCV,1.2354359650560496,0.8685136176623214,1.0519747913591855,458d357c
LSTM16,12,mape,TSCV,0.8285075585004498,0.698140699300259,0.7633241289003544,458d357c
CNNRNN16,12,mape,TSCV,0.9874663382018211,0.7811181039504329,0.884292221076127,458d357c
CNNLSTM16,12,mape,TSCV,1.1918825266833037,0.921514025176074,1.0566982759296888,458d357c
MLP16,12,mape,TSCV,1.125581458843232,0.7371712035444643,0.9313763311938481,458d357c
Linear,1,mae,TSCV,1.1094028069592023,1.154798680497755,1.1321007437284787,458d357c
RF10,1,mae,TSCV,1.0260395523056924,1.0945351446509322,1.0602873484783122,458d357c
SVR-rbf,1,mae,TSCV,1.082705957129329,1.1192021376559622,1.1009540473926456,458d357c
SVR-linear,1,mae,TSCV,1.0910707602742855,1.1064283437561913,1.0987495520152384,458d357c
XGB10,1,mae,TSCV,0.9897307614708029,1.0218035232215252,1.005767142346164,458d357c
RNN16,1,mae,TSCV,0.8484093842906222,1.184878098078475,1.0166437411845486,458d357c
LSTM16,1,mae,TSCV,0.9093208581177324,1.0061134526934963,0.9577171554056143,458d357c
CNNRNN16,1,mae,TSCV,0.9195230984738731,0.9626501494280595,0.9410866239509663,458d357c
CNNLSTM16,1,mae,TSCV,1.1536502501369563,0.8310016805837344,0.9923259653603453,458d357c
MLP16,1,mae,TSCV,0.8420008187009003,0.9194594405538388,0.8807301296273695,458d357c
Linear,2,mae,TSCV,0.7017816249403308,0.7051854166644261,0.7034835208023784,458d357c
RF10,2,mae,TSCV,0.9056923066728872,0.9793904842706663,0.9425413954717767,458d357c
SVR-rbf,2,mae,TSCV,1.0499696501350761,1.0752980988966805,1.0626338745158783,458d357c
SVR-linear,2,mae,TSCV,0.7536356851428004,0.7812800027256539,0.7674578439342272,458d357c
XGB10,2,mae,TSCV,0.9668960124514523,0.9500825727502388,0.9584892926008455,458d357c
RNN16,2,mae,TSCV,0.6749178002262495,0.9850781829545566,0.829997991590403,458d357c
LSTM16,2,mae,TSCV,0.8719165537431299,0.9455752186371655,0.9087458861901477,458d357c
CNNRNN16,2,mae,TSCV,0.88705079342768,0.8920026140621367,0.8895267037449084,458d357c
CNNLSTM16,2,mae,TSCV,0.9000776180788155,0.7454317704969924,0.8227546942879039,458d357c
MLP16,2,mae,TSCV,0.8238552294156014,0.8719626280371777,0.8479089287263896,458d357c
Linear,3,mae,TSCV,0.9247091159865735,0.8641874092783773,0.8944482626324755,458d357c
RF10,3,mae,TSCV,0.8765834314709962,0.7974512817235263,0.8370173565972612,458d357c
SVR-rbf,3,mae,TSCV,0.866665435309643,0.8157660541691829,0.841215744739413,458d357c
SVR-linear,3,mae,TSCV,0.8242465101515927,0.799221066113236,0.8117337881324143,458d357c
XGB10,3,mae,TSCV,0.8806652210123982,0.7591979437601645,0.8199315823862814,458d357c
RNN16,3,mae,TSCV,0.7514409849826549,0.6955191526252847,0.7234800688039698,458d357c
LSTM16,3,mae,TSCV,0.7916049510840646,0.7601700097487665,0.7758874804164155,458d357c
CNNRNN16,3,mae,TSCV,0.7750753352039269,0.7225136714839404,0.7487945033439336,458d357c
CNNLSTM16,3,mae,TSCV,0.8153973073153868,0.6649072799513731,0.74015229363338,458d357c
MLP16,3,mae,TSCV,0.9012984389024514,0.7979039985251724,0.8496012187138119,458d357c
Linear,4,mae,TSCV,1.0485125820583376,1.0638240996366313,1.0561683408474845,458d357c
RF10,4,mae,TSCV,0.7653070901408666,0.6741983817506905,0.7197527359457785,458d357c
SVR-rbf,4,mae,TSCV,0.8592018226643464,0.8176864560949576,0.838444139379652,458d357c
SVR-linear,4,mae,TSCV,0.9159166274535898,0.8577868013721649,0.8868517144128774,458d357c
XGB10,4,mae,TSCV,0.8018128344229205,0.702196094443283,0.7520044644331018,458d357c
RNN16,4,mae,TSCV,0.7644014014279614,0.8038465431287685,0.784123972278365,458d357c
LSTM16,4,mae,TSCV,0.7651691773871118,0.7062552344614736,0.7357122059242927,458d357c
CNNRNN16,4,mae,TSCV,0.7851161390196286,0.7561811153007453,0.7706486271601869,458d357c
CNNLSTM16,4,mae,TSCV,0.8642994588369969,0.7735744998551278,0.8189369793460624,458d357c
MLP16,4,mae,TSCV,0.865763549100959,0.8245260940799064,0.8451448215904327,458d357c
Linear,5,mae,TSCV,0.8005266146460389,0.7731318153678357,0.7868292150069374,458d357c
RF10,5,mae,TSCV,0.7061857627052783,0.6605515375620192,0.6833686501336488,458d357c
SVR-rbf,5,mae,TSCV,0.7443203896594427,0.7298791453545361,0.7370997675069895,458d357c
SVR-linear,5,mae,TSCV,0.7503785195370488,0.7564647638423618,0.7534216416897053,458d357c
XGB10,5,mae,TSCV,0.6318744242107373,0.6175787989467647,0.624726611578751,458d357c
RNN16,5,mae,TSCV,0.671934966263094,0.7093102645423852,0.6906226154027396,458d357c
LSTM16,5,mae,TSCV,0.6116703422229506,0.6079823378142664,0.6098263400186085,458d357c
CNNRNN16,5,mae,TSCV,0.6426026196068305,0.6454318859751618,0.6440172527909962,458d357c
CNNLSTM16,5,mae,TSCV,0.7256431029282724,0.7020517576944502,0.7138474303113613,458d357c
MLP16,5,mae,TSCV,0.6552247434151152,0.7233169345996115,0.6892708390073634,458d357c
Linear,6,mae,TSCV,0.9112221242485108,0.8948567155346732,0.903039419891592,458d357c
RF10,6,mae,TSCV,0.8098800026073625,0.7169747003926622,0.7634273515000123,458d357c
SVR-rbf,6,mae,TSCV,0.6368431083877694,0.5905888200756974,0.6137159642317334,458d357c
SVR-linear,6,mae,TSCV,0.8483208957704356,0.8486667526920728,0.8484938242312542,458d357c
XGB10,6,mae,TSCV,0.9060692055978984,0.7721440403039509,0.8391066229509246,458d357c
RNN16,6,mae,TSCV,0.47288575560760554,0.4774989058157153,0.47519233071166045,458d357c
LSTM16,6,mae,TSCV,0.5763968487186434,0.5366287631730066,0.556512805945825,458d357c
CNNRNN16,6,mae,TSCV,0.5917590726863942,0.5404003126682744,0.5660796926773343,458d357c
CNNLSTM16,6,mae,TSCV,0.5785163430674447,0.4670378485645811,0.522777095816013,458d357c
MLP16,6,mae,TSCV,0.6933543555398012,0.6763483550623297,0.6848513553010654,458d357c
Linear,7,mae,TSCV,0.7450123439753717,0.6577798619776509,0.7013961029765113,458d357c
RF10,7,mae,TSCV,0.8144484085829897,0.7511850579641947,0.7828167332735922,458d357c
SVR-rbf,7,mae,TSCV,0.7010301317855034,0.6362090674359671,0.6686195996107352,458d357c
SVR-linear,7,mae,TSCV,0.8715044864048938,0.7715800868877237,0.8215422866463087,458d357c
XGB10,7,mae,TSCV,0.7535661337237306,0.6416736114980299,0.6976198726108802,458d357c
RNN16,7,mae,TSCV,0.7140418042024339,0.6156254263605841,0.6648336152815091,458d357c
LSTM16,7,mae,TSCV,0.6760246772213375,0.6382587662682184,0.6571417217447779,458d357c
CNNRNN16,7,mae,TSCV,0.7474392894032718,0.6612383005793445,0.7043387949913081,458d357c
CNNLSTM16,7,mae,TSCV,0.6434780111407816,0.5874680341253007,0.6154730226330412,458d357c
MLP16,7,mae,TSCV,0.6363856691052633,0.6873194297286642,0.6618525494169638,458d357c
Linear,8,mae,TSCV,1.1171872498709432,1.0968080752839033,1.1069976625774234,458d357c
RF10,8,mae,TSCV,0.8295753576398891,0.7909607702482875,0.8102680639440882,458d357c
SVR-rbf,8,mae,TSCV,0.5690558982186084,0.58168324969664,0.5753695739576241,458d357c
SVR-linear,8,mae,TSCV,0.7189050898939726,0.7636744208754275,0.7412897553847,458d357c
XGB10,8,mae,TSCV,0.8057759550094478,0.744016392204882,0.7748961736071649,458d357c
RNN16,8,mae,TSCV,0.6348983188772866,0.6777419490908868,0.6563201339840867,458d357c
LSTM16,8,mae,TSCV,0.6903296822122962,0.6928030615954539,0.691566371903875,458d357c
CNNRNN16,8,mae,TSCV,0.6699264390016473,0.6840722485702073,0.6769993437859273,458d357c
CNNLSTM16,8,mae,TSCV,0.5548622327079423,0.6145922748238208,0.5847272537658816,458d357c
MLP16,8,mae,TSCV,0.5385303827555036,0.5435078716754121,0.5410191272154579,458d357c
Linear,9,mae,TSCV,0.8489509630519847,0.7574146747025418,0.8031828188772632,458d357c
RF10,9,mae,TSCV,0.8237199098769974,0.7671018577404143,0.7954108838087058,458d357c
SVR-rbf,9,mae,TSCV,0.7517749754399372,0.7173106752441575,0.7345428253420474,458d357c
SVR-linear,9,mae,TSCV,0.7101012016075768,0.721235490822126,0.7156683462148514,458d357c
XGB10,9,mae,TSCV,0.7615199080339905,0.6955062996538559,0.7285131038439232,458d357c
RNN16,9,mae,TSCV,0.6243280640108346,0.6296152748163113,0.626971669413573,458d357c
LSTM16,9,mae,TSCV,0.7058817445376881,0.6614013820490104,0.6836415632933492,458d357c
CNNRNN16,9,mae,TSCV,0.6767066994839837,0.6306934632384904,0.653700081361237,458d357c
CNNLSTM16,9,mae,TSCV,0.7183557253699773,0.6798984535599896,0.6991270894649835,458d357c
MLP16,9,mae,TSCV,0.6944118179657564,0.6704476888316204,0.6824297533986884,458d357c
Linear,10,mae,TSCV,0.8976502362014462,0.909785154607342,0.9037176954043942,458d357c
RF10,10,mae,TSCV,0.729405467456085,0.7675267183881719,0.7484660929221285,458d357c
SVR-rbf,10,mae,TSCV,0.7356889193215111,0.7330650146595135,0.7343769669905122,458d357c
SVR-linear,10,mae,TSCV,0.6780295379037249,0.7273610393652377,0.7026952886344813,458d357c
XGB10,10,mae,TSCV,0.8201332610321674,0.7886380943112843,0.8043856776717259,458d357c
RNN16,10,mae,TSCV,0.603897435791384,0.5915085415167224,0.5977029886540532,458d357c
LSTM16,10,mae,TSCV,0.7784087213387183,0.7410654028649282,0.7597370621018232,458d357c
CNNRNN16,10,mae,TSCV,0.7007169333271845,0.7016038950221462,0.7011604141746653,458d357c
