model,season,metric,stage,HWD,HWM,HWA,Average,id_data
Linear,9,mape,TSCV,1.2409386829692424,2.2835539380291063,2.302839588920959,1.9424440699731027,30ab9bad
RF10,9,mape,TSCV,1.5082149168401575,1.3383856400053313,2.7733119130290524,1.8733041566248472,30ab9bad
SVR-rbf,9,mape,TSCV,1.7710496557816988,1.5265753281710759,1.9529676086567163,1.7501975308698305,30ab9bad
SVR-linear,9,mape,TSCV,2.187876301392158,1.399619331427752,1.5666760631427534,1.7180572319875544,30ab9bad
XGB10,9,mape,TSCV,1.1808754412917533,1.1764603546551666,1.4863794472964953,1.2812384144144717,30ab9bad
RNN16,9,mape,TSCV,1.051923130331923,2.184063424441261,1.1934176849475922,1.4764680799069254,30ab9bad
LSTM16,9,mape,TSCV,2.0047988505258236,1.4023352052439721,1.8656486895519773,1.757594248440591,30ab9bad
CNNRNN16,9,mape,TSCV,1.4623904280735314,1.5122980871375853,1.6609854671644508,1.545224660791856,30ab9bad
CNNLSTM16,9,mape,TSCV,0.9383398682555746,1.1713254796962198,2.0569385645317273,1.3888679708278406,30ab9bad
MLP16,9,mape,TSCV,1.9485389957637982,1.7093138435635278,1.6586079110660839,1.77215358346447,30ab9bad
Linear,10,mape,TSCV,1.5609450385544197,2.4162477289786874,3.409000939550724,2.4620645690279437,30ab9bad
RF10,10,mape,TSCV,1.4989268241348443,1.2270813940642484,2.417757298960894,1.7145885057199957,30ab9bad
SVR-rbf,10,mape,TSCV,1.2235828546926193,1.5257566105470228,1.9274281461093612,1.5589225371163344,30ab9bad
SVR-linear,10,mape,TSCV,1.3118362198534765,1.7956932684060551,3.672790213743631,2.2601065673343874,30ab9bad
XGB10,10,mape,TSCV,1.2418108778682087,2.4715941773485457,2.8469474302979894,2.186784161838248,30ab9bad
RNN16,10,mape,TSCV,1.319022577928188,1.9304545681107776,3.1829208162095,2.144132654082822,30ab9bad
LSTM16,10,mape,TSCV,1.2536816418201981,1.5733624726727722,1.9197655357361938,1.5822698834097215,30ab9bad
CNNRNN16,10,mape,TSCV,1.0226528982993748,2.0228899279483303,1.2083698001649266,1.4179708754708773,30ab9bad
CNNLSTM16,10,mape,TSCV,1.2421244716629969,1.8388145030941623,1.7427661000225703,1.6079016915932431,30ab9bad
MLP16,10,mape,TSCV,1.3826886157240315,2.598608361262971,1.5224316084920095,1.8345761951596709,30ab9bad
Linear,11,mape,TSCV,1.1975025103244894,1.0173619753432697,0.9431330702554941,1.0526658519744176,30ab9bad
RF10,11,mape,TSCV,1.3584070467934815,1.1159858870320547,1.3192242721455385,1.2645390686570248,30ab9bad
SVR-rbf,11,mape,TSCV,1.0778983561223794,0.959772940797023,1.2326444974325597,1.0901052647839873,30ab9bad
SVR-linear,11,mape,TSCV,1.1648779491389776,1.0982227569479108,1.0299258370490514,1.0976755143786465,30ab9bad
XGB10,11,mape,TSCV,1.100739979941266,0.9708282559921081,1.403702478312907,1.1584235714154272,30ab9bad
RNN16,11,mape,TSCV,0.7513876728078202,1.1803578640074166,1.104702632260719,1.0121493896919853,30ab9bad
LSTM16,11,mape,TSCV,1.1723296391277769,1.045377327198,0.9740448880827538,1.0639172848028435,30ab9bad
CNNRNN16,11,mape,TSCV,1.039208698661598,0.9786587463187473,0.7323838439997361,0.9167504296600271,30ab9bad
CNNLSTM16,11,mape,TSCV,1.1416074005089707,0.9825851991535668,0.8961221862635298,1.006771595308689,30ab9bad
MLP16,11,mape,TSCV,1.2085432499693347,1.1367992700915999,1.391723150684518,1.2456885569151508,30ab9bad
Linear,12,mape,TSCV,0.9115783457082677,3.4318690785405486,14.147350392585276,6.163599272278031,30ab9bad
RF10,12,mape,TSCV,1.2346553978264472,1.851357297576543,8.102864939822824,3.729625878408605,30ab9bad
SVR-rbf,12,mape,TSCV,1.1890078860482343,1.4872620230939264,5.47760560298542,2.7179585040425267,30ab9bad
SVR-linear,12,mape,TSCV,1.2205965971069632,0.891904703025115,1.087533458301499,1.0666782528111924,30ab9bad
XGB10,12,mape,TSCV,1.150606304818186,1.4263971374903859,5.523727087174498,2.70024350982769,30ab9bad
RNN16,12,mape,TSCV,1.183081398959322,2.107134625721939,13.535197157537556,5.608471060739606,30ab9bad
LSTM16,12,mape,TSCV,1.1234176156948734,1.9050551265329625,8.917156802852976,3.981876515026937,30ab9bad
CNNRNN16,12,mape,TSCV,1.0067331481386117,1.9771265895206922,10.626579143220903,4.536812960293402,30ab9bad
CNNLSTM16,12,mape,TSCV,1.115438378561734,2.1959465456809992,11.190963152918378,4.834116025720371,30ab9bad
MLP16,12,mape,TSCV,1.1246106294991618,2.0377089130258264,8.045175096950144,3.735831546491711,30ab9bad
Linear,1,mae,TSCV,1.03227593970749,0.9318113986646871,0.9677327453143246,0.9772733612288339,30ab9bad
RF10,1,mae,TSCV,1.1136963554753834,0.996045298522281,0.9915994367175184,1.0337803635717278,30ab9bad
SVR-rbf,1,mae,TSCV,1.1447148776030653,1.0384439764899442,1.0640323819879591,1.082397078693656,30ab9bad
SVR-linear,1,mae,TSCV,0.9997473977959279,0.9435300050651619,0.9237000058002458,0.9556591362204453,30ab9bad
XGB10,1,mae,TSCV,1.0204538429891876,1.0087332247608503,0.9479070567977195,0.9923647081825857,30ab9bad
RNN16,1,mae,TSCV,1.000565655161111,0.9259060991366356,0.9958273735942614,0.9740997092973361,30ab9bad
LSTM16,1,mae,TSCV,0.9478962924766141,0.9093763565969122,0.8902587238523382,0.9158437909752881,30ab9bad
CNNRNN16,1,mae,TSCV,0.967800127207786,0.8920680503905697,0.90910194484107,0.9229900408131418,30ab9bad
CNNLSTM16,1,mae,TSCV,1.1008192282358795,0.9568831125897799,0.8330233281315239,0.9635752229857277,30ab9bad
MLP16,1,mae,TSCV,1.0619395419169204,0.852838577963262,0.9794268817915266,0.9647350005572363,30ab9bad
Linear,2,mae,TSCV,0.7947778026508596,0.8322655291701524,0.7859615751078188,0.8043349689762769,30ab9bad
RF10,2,mae,TSCV,0.8380435458415523,0.9118736095031793,0.8572845150255165,0.8690672234567494,30ab9bad
SVR-rbf,2,mae,TSCV,1.0060229682134587,0.9989324176547965,1.0054948895925284,1.0034834251535945,30ab9bad
SVR-linear,2,mae,TSCV,0.8328695323893789,0.8637806146568675,0.9014574175446339,0.8660358548636268,30ab9bad
XGB10,2,mae,TSCV,0.8837619074273634,0.9914475991289993,0.9838588611951732,0.9530227892505119,30ab9bad
RNN16,2,mae,TSCV,0.7870923626463145,0.8812876847790658,1.0565889207335426,0.9083229893863077,30ab9bad
LSTM16,2,mae,TSCV,0.789580434893225,0.9174807703593211,0.8323103994860473,0.8464572015795312,30ab9bad
CNNRNN16,2,mae,TSCV,0.8805743259722039,0.9068552830246899,0.8992586999984509,0.8955627696651148,30ab9bad
CNNLSTM16,2,mae,TSCV,1.0851963563752058,0.9440137150676496,0.9750704455363877,1.001426838993081,30ab9bad
MLP16,2,mae,TSCV,0.7949266582779552,0.9105052288007949,0.960275586989018,0.8885691580225893,30ab9bad
Linear,3,mae,TSCV,0.665971643394512,0.7134687392572527,0.739824955412075,0.7064217793546131,30ab9bad
RF10,3,mae,TSCV,0.8599848094273772,0.8392846111295669,0.8373350226120424,0.8455348143896622,30ab9bad
SVR-rbf,3,mae,TSCV,0.7779335240033074,0.7367997675648333,0.7980535910206452,0.7709289608629287,30ab9bad
SVR-linear,3,mae,TSCV,0.6951622833079412,0.7265039012654297,0.765481468850306,0.7290492178078923,30ab9bad
XGB10,3,mae,TSCV,0.7744366218504224,0.7665820513785708,0.7857197793242399,0.7755794841844109,30ab9bad
RNN16,3,mae,TSCV,0.5606056915599296,0.5821818627517743,0.7274008266135468,0.6233961269750835,30ab9bad
LSTM16,3,mae,TSCV,0.544083211255642,0.6381035422030026,0.6309583703188977,0.6043817079258474,30ab9bad
CNNRNN16,3,mae,TSCV,0.6946760123558926,0.7091477179348009,0.699704589426572,0.7011761065724218,30ab9bad
CNNLSTM16,3,mae,TSCV,0.7089402271360117,0.6895462135736194,0.75510318630403,0.7178632090045537,30ab9bad
MLP16,3,mae,TSCV,0.6289378390495464,0.7649216840171376,0.6778811459379155,0.6905802230015331,30ab9bad
Linear,4,mae,TSCV,0.7882530926451193,0.8176319316594265,0.8288897720038074,0.811591598769451,30ab9bad
RF10,4,mae,TSCV,0.6961117566351186,0.8274376776987389,0.8168744642363299,0.7801412995233958,30ab9bad
SVR-rbf,4,mae,TSCV,0.7199397783040249,0.8194968776240319,0.8280906252164316,0.7891757603814962,30ab9bad
SVR-linear,4,mae,TSCV,0.6944881348438257,0.7371866899915496,0.7391095079682346,0.7235947776012033,30ab9bad
XGB10,4,mae,TSCV,0.7469715034414492,0.7740739187542834,0.7561654287510148,0.7590702836489158,30ab9bad
RNN16,4,mae,TSCV,0.7349418323483607,0.8044116170404428,0.8607599000033129,0.8000377831307056,30ab9bad
LSTM16,4,mae,TSCV,0.5951836953676208,0.7259502475525086,0.6517771465754122,0.6576370298318471,30ab9bad
CNNRNN16,4,mae,TSCV,0.645398734783824,0.7541685246596077,0.7626383131657963,0.7207351908697427,30ab9bad
CNNLSTM16,4,mae,TSCV,0.7745599300103984,0.8391427689240939,0.8296582765920136,0.8144536585088353,30ab9bad
MLP16,4,mae,TSCV,0.6293081261548578,0.8113679660281601,0.7061477895916753,0.7156079605915644,30ab9bad
Linear,5,mae,TSCV,0.6871395315655952,0.7765387553587828,0.7815597834354384,0.7484126901199387,30ab9bad
RF10,5,mae,TSCV,0.6847256487972873,0.7028631365339973,0.6389610131672858,0.6755165994995235,30ab9bad
SVR-rbf,5,mae,TSCV,0.7472047861131031,0.7086488968822968,0.7228334990722569,0.726229060689219,30ab9bad
SVR-linear,5,mae,TSCV,0.7776083473201698,0.719015203990929,0.7631494722001013,0.7532576745037334,30ab9bad
XGB10,5,mae,TSCV,0.7156104143641124,0.646283134395918,0.6859118957328643,0.6826018148309649,30ab9bad
RNN16,5,mae,TSCV,0.6826679454546128,0.6483890070135905,0.7055303348103181,0.6788624290928404,30ab9bad
LSTM16,5,mae,TSCV,0.6373459701070356,0.605202571697669,0.6019573346014491,0.6148352921353846,30ab9bad
CNNRNN16,5,mae,TSCV,0.6882022163893949,0.6258550267738358,0.6341363669282181,0.6493978700304829,30ab9bad
CNNLSTM16,5,mae,TSCV,0.7215070272922376,0.6634200613137521,0.6723729438674886,0.6857666774911594,30ab9bad
MLP16,5,mae,TSCV,0.6916446038170971,0.7217238685677461,0.6909443440600951,0.7014376054816461,30ab9bad
Linear,6,mae,TSCV,0.7730147680131745,0.8379438218488959,0.8148448454438127,0.808601145101961,30ab9bad
RF10,6,mae,TSCV,0.748092120046939,0.8972280940394582,0.8693298305207628,0.83821668153572,30ab9bad
SVR-rbf,6,mae,TSCV,0.630334536940193,0.7427544018852252,0.7409090406643141,0.7046659931632441,30ab9bad
SVR-linear,6,mae,TSCV,0.625537040908589,0.7639447158546062,0.7920078977891903,0.7271632181841285,30ab9bad
XGB10,6,mae,TSCV,0.7416120693178787,0.9551922239228579,0.9441069696197852,0.8803037542868406,30ab9bad
RNN16,6,mae,TSCV,0.6233131821116702,0.6793952069010778,0.7265313694327682,0.6764132528151721,30ab9bad
LSTM16,6,mae,TSCV,0.5534725643610475,0.7202290483024497,0.6680950962644596,0.6472655696426522,30ab9bad
CNNRNN16,6,mae,TSCV,0.5831992705937021,0.6749379007740726,0.6512121991609887,0.6364497901762545,30ab9bad
CNNLSTM16,6,mae,TSCV,0.5940217035092477,0.6361469588792561,0.625712112082083,0.6186269248235289,30ab9bad
MLP16,6,mae,TSCV,0.5381475229297209,0.687847680131038,0.6999610153794468,0.6419854061467353,30ab9bad
Linear,7,mae,TSCV,0.5984186010991579,0.7725912292772529,0.7187438137028519,0.6965845480264209,30ab9bad
RF10,7,mae,TSCV,0.7214270732959296,0.8672570339606801,0.9037290016344945,0.8308043696303681,30ab9bad
SVR-rbf,7,mae,TSCV,0.64473510366334,0.7408928734040966,0.7114887382186987,0.6990389050953785,30ab9bad
SVR-linear,7,mae,TSCV,0.6750933016788455,0.7904168566147972,0.7821204557821275,0.7492102046919235,30ab9bad
XGB10,7,mae,TSCV,0.6693340805901191,0.7945209848237386,0.7801360058984264,0.7479970237707613,30ab9bad
RNN16,7,mae,TSCV,0.6378244131887182,0.708074938719905,0.7351479124376759,0.6936824214487665,30ab9bad
LSTM16,7,mae,TSCV,0.6007715139944694,0.7176456280365815,0.7077335532404606,0.6753835650905038,30ab9bad
CNNRNN16,7,mae,TSCV,0.6473167786248374,0.7501505173354431,0.7571109640841939,0.7181927533481581,30ab9bad
CNNLSTM16,7,mae,TSCV,0.6874654840058213,0.8384600578779693,0.8436639878249415,0.7898631765695775,30ab9bad
MLP16,7,mae,TSCV,0.604248128177503,0.7085652845033857,0.6554834992512222,0.656098970644037,30ab9bad
Linear,8,mae,TSCV,0.6000042142122881,0.755617232516311,0.7401825629861348,0.6986013365715781,30ab9bad
RF10,8,mae,TSCV,0.810081018986976,0.8818480796132984,0.8457111121296601,0.8458800702433115,30ab9bad
SVR-rbf,8,mae,TSCV,0.6532504765509339,0.6946937527093613,0.6304282641159052,0.6594574977920669,30ab9bad
SVR-linear,8,mae,TSCV,0.6505993010111552,0.6775652094975475,0.6311540824941524,0.6531061976676183,30ab9bad
XGB10,8,mae,TSCV,0.7843637606873803,0.8690549550734472,0.775507115526139,0.8096419437623222,30ab9bad
RNN16,8,mae,TSCV,0.5582833759099378,0.6541223123173242,0.5805960860177314,0.5976672580816644,30ab9bad
LSTM16,8,mae,TSCV,0.61236097311237,0.6622240130403807,0.5632777593580602,0.6126209151702703,30ab9bad
CNNRNN16,8,mae,TSCV,0.5739002194257099,0.6820662214893595,0.618872760041311,0.6249464003187933,30ab9bad
CNNLSTM16,8,mae,TSCV,0.5083285691524899,0.6285280059998535,0.5580374149626083,0.5649646633716506,30ab9bad
MLP16,8,mae,TSCV,0.6754927509830633,0.7185526573083638,0.6590177364107362,0.6843543815673878,30ab9bad
Linear,9,mae,TSCV,0.7015564014348548,0.7684882494295575,0.6840818766992994,0.7180421758545705,30ab9bad
RF10,9,mae,TSCV,0.7974947737624135,0.788681059940062,0.8578348455835462,0.8146702264286739,30ab9bad
SVR-rbf,9,mae,TSCV,0.8135492862554992,0.8025655959418013,0.7927723967618437,0.8029624263197147,30ab9bad
SVR-linear,9,mae,TSCV,0.7219515929027327,0.7345113924557027,0.6760717121062452,0.7108448991548935,30ab9bad
XGB10,9,mae,TSCV,0.7984195062146148,0.8457196581669014,0.8126235984458645,0.8189209209424603,30ab9bad
RNN16,9,mae,TSCV,0.7216815155084126,0.8011029837220238,0.7230128225623311,0.7485991072642558,30ab9bad
LSTM16,9,mae,TSCV,0.7531394046229255,0.7240364840673037,0.7373974065982715,0.7381910984295003,30ab9bad
CNNRNN16,9,mae,TSCV,0.7913936550536942,0.7853052274394976,0.7836664983836771,0.7867884602922897,30ab9bad
CNNLSTM16,9,mae,TSCV,0.6815417581744213,0.6785880259266979,0.7180349866550916,0.6927215902520704,30ab9bad
MLP16,9,mae,TSCV,0.7531678260219126,0.7500928974769084,0.6692466881276977,0.7241691372088396,30ab9bad
Linear,10,mae,TSCV,0.7041738931208419,0.8389127330435477,0.8150189114877133,0.7860351792173677,30ab9bad
RF10,10,mae,TSCV,0.7544664159102515,0.728485138565857,0.7786349655276985,0.7538621733346024,30ab9bad
SVR-rbf,10,mae,TSCV,0.7242472752288854,0.7791802768748981,0.7503608806445782,0.7512628109161206,30ab9bad
SVR-linear,10,mae,TSCV,0.6127964108986268,0.8466770102631669,0.7687648907628969,0.7427461039748969,30ab9bad
XGB10,10,mae,TSCV,0.7224333169140204,0.8075745732890875,0.8010661137777215,0.7770246679936098,30ab9bad
RNN16,10,mae,TSCV,0.7358877638272604,0.8628138324450443,0.7598252307612898,0.7861756090111981,30ab9bad
LSTM16,10,mae,TSCV,0.6775811457475744,0.6843860392454598,0.6826955788213497,0.6815542546047947,30ab9bad
CNNRNN16,10,mae,TSCV,0.6367236783389605,0.6850093534156061,0.6423405206629148,0.6546911841391605,30ab9bad
CNNLSTM16,10,mae,TSCV,0.6534949867798863,0.6948486419265296,0.6700455269579142,0.6727963852214435,30ab9bad
MLP16,10,mae,TSCV,0.6984567712560341,0.8031006718346502,0.746148197029773,0.7492352133734856,30ab9bad
Linear,11,mae,TSCV,0.7925157403384588,0.8422372429423357,0.8513616338344323,0.8287048723717424,30ab9bad
RF10,11,mae,TSCV,0.8371636881355441,0.7780481184751682,0.7567522269284546,0.7906546778463891,30ab9bad
SVR-rbf,11,mae,TSCV,0.8474729939641119,0.847147628944614,0.8275692671852585,0.8407299633646614,30ab9bad
SVR-linear,11,mae,TSCV,0.8266708879069381,0.9035348239855197,0.9072578249419219,0.8791545122781265,30ab9bad
XGB10,11,mae,TSCV,0.9199512379384744,0.8762815154621444,0.8590623007224469,0.8850983513743552,30ab9bad
RNN16,11,mae,TSCV,0.6699028103371945,0.7617715985213563,0.769019985205103,0.7335647980212179,30ab9bad
LSTM16,11,mae,TSCV,0.7254826830720646,0.7994894485993149,0.7279517880036956,0.7509746398916918,30ab9bad
CNNRNN16,11,mae,TSCV,0.7359017828798174,0.7608744526653538,0.7092234155769164,0.7353332170406959,30ab9bad
CNNLSTM16,11,mae,TSCV,0.8344543262470858,0.9195816719166099,0.867397753432359,0.8738112505320182,30ab9bad
MLP16,11,mae,TSCV,0.7144445567231109,0.7878490001207453,0.7178334004554918,0.7400423190997826,30ab9bad
Linear,12,mae,TSCV,0.6756921833053348,0.6768865740245604,0.70190174979916,0.6848268357096851,30ab9bad
RF10,12,mae,TSCV,0.6647026052790732,0.520330855961399,0.581911569507628,0.5889816769160334,30ab9bad
SVR-rbf,12,mae,TSCV,0.8084049986484307,0.6032640914201798,0.6546585543329742,0.6887758814671949,30ab9bad
SVR-linear,12,mae,TSCV,0.7478228525625908,0.5304301451706571,0.5817471679124152,0.6200000552152211,30ab9bad
XGB10,12,mae,TSCV,0.7932619847604313,0.6152128734249604,0.6819238431313708,0.6967995671055874,30ab9bad
RNN16,12,mae,TSCV,0.6782919492218837,0.4402761235145696,0.5532187664058061,0.5572622797140865,30ab9bad
LSTM16,12,mae,TSCV,0.6199969018448337,0.502077674654755,0.505199279774438,0.5424246187580088,30ab9bad
CNNRNN16,12,mae,TSCV,0.6372446161512313,0.47065479648303427,0.5266960318603624,0.544865148164876,30ab9bad
CNNLSTM16,12,mae,TSCV,0.6753721220934203,0.5922346026155829,0.6195541904765576,0.6290536383951869,30ab9bad
MLP16,12,mae,TSCV,0.6006207619142643,0.5167283209257163,0.5159473393648706,0.5444321407349504,30ab9bad
Linear,1,r2,prediction,-0.4370057478706837,-1.1958835304744206,-1.0973449611060717,-0.9100780798170587,311dd366
RF10,1,r2,prediction,-0.6995192307692311,-0.711158885875774,-1.4220814767236112,-0.9442531977895388,311dd366
SVR-rbf,1,r2,prediction,-0.5679252214276393,-0.20290772305044613,-0.35882294100498924,-0.3765519618276916,311dd366
SVR-linear,1,r2,prediction,-0.10529735992881051,-0.2408106194179167,-0.28895102285799634,-0.2116863340682412,311dd366
XGB10,1,r2,prediction,-0.73976825169498,-0.7378112574179758,-0.7356610207432557,-0.7377468432854037,311dd366
RNN16,1,r2,prediction,0.1297500258076043,-0.7325855502529386,-0.2516069950390276,-0.28481417316145397,311dd366
LSTM16,1,r2,prediction,-0.35007600811778117,-0.05915566376080594,-0.14633557802390595,-0.18518908330083103,311dd366
CNNRNN16,1,r2,prediction,-0.35274869142275844,-0.024889003823592937,-0.043996108644901444,-0.14054460129708427,311dd366
CNNLSTM16,1,r2,prediction,0.16739819821555202,-0.8738224044332041,-1.4824742270673266,-0.7296328110949929,311dd366
MLP16,1,r2,prediction,-0.8355150426310718,-0.6523305924576888,-0.08603307998783971,-0.5246262383588668,311dd366
Linear,2,r2,prediction,-5.287777319816428,-0.4062072012196849,-0.4739889568257072,-2.0559911592872733,311dd366
RF10,2,r2,prediction,-3.327914798206278,-0.6320799887755706,-0.02944247126843913,-1.3298124194167624,311dd366
SVR-rbf,2,r2,prediction,-7.393685075303663,-0.6150550873195981,-0.9683644243825076,-2.9923681956685897,311dd366
SVR-linear,2,r2,prediction,-5.895408937636704,-0.5795301185827062,-0.6190769264133218,-2.364671994210911,311dd366
XGB10,2,r2,prediction,-3.868686065444593,-0.45143048110770834,-1.0317927052604046,-1.7839697506042356,311dd366
RNN16,2,r2,prediction,-7.6147224079852265,-1.9767540462216968,-1.6866923268775036,-3.759389593694809,311dd366
LSTM16,2,r2,prediction,-7.172221668822955,-1.2884978863146763,-1.8856182677403845,-3.448779274292672,311dd366
CNNRNN16,2,r2,prediction,-6.4595492433761015,-1.2233482765392827,-1.706463465710549,-3.129786995208644,311dd366
CNNLSTM16,2,r2,prediction,-5.687274093259816,0.11151985215511406,-0.5023193525436058,-2.0260245312161027,311dd366
MLP16,2,r2,prediction,-4.190603294396195,-0.6528220064345398,0.011409671476837913,-1.6106718764512988,311dd366
Linear,3,r2,prediction,-0.13493369581033132,0.37474246653170873,0.05154094630851547,0.09711657234329762,311dd366
RF10,3,r2,prediction,-0.9515926236378867,-0.38135019859060715,-0.9214145664902214,-0.7514524629062383,311dd366
SVR-rbf,3,r2,prediction,-0.14182083714235882,-0.014492952110216173,-0.08232749828667729,-0.07954709584641743,311dd366
SVR-linear,3,r2,prediction,-0.9373133438520806,0.12629586424455608,-0.12347043152996373,-0.31149597037916277,311dd366
XGB10,3,r2,prediction,0.16528189947274086,0.11818596852021446,0.23364468523542947,0.17237085107612826,311dd366
RNN16,3,r2,prediction,-0.4864224778225166,-0.00031152318120075684,0.3415160876574549,-0.04840597111542081,311dd366
LSTM16,3,r2,prediction,-0.07929877821734355,-0.07282680601110147,-0.44465685263943655,-0.19892747895596052,311dd366
CNNRNN16,3,r2,prediction,-0.15245333988421228,-0.1911104833423649,-0.20817668722791693,-0.18391350348483138,311dd366
CNNLSTM16,3,r2,prediction,0.6876317544160623,0.0770569251318447,-0.22779459566711213,0.17896469462693163,311dd366
MLP16,3,r2,prediction,0.36273870156208676,0.13825414333995145,-0.44520016654319505,0.01859755945294772,311dd366
Linear,4,r2,prediction,-2.58133019282926,0.4370185180235122,-0.16338607535535954,-0.7692325833870358,311dd366
RF10,4,r2,prediction,0.5765228426395936,0.09980980748119428,0.3829513361045864,0.3530946620751248,311dd366
SVR-rbf,4,r2,prediction,-1.7053925619665544,-0.4870772618178125,-0.5719776269989028,-0.9214824835944233,311dd366
SVR-linear,4,r2,prediction,-1.9155875529493964,0.30388516428262247,-0.07581118809896448,-0.5625045255885796,311dd366
XGB10,4,r2,prediction,-1.5006826497745247,-0.6718851584101342,-0.9468848966734493,-1.039817568286036,311dd366
